2,Gunners attack Aragones,"A racist slur made by Spanish national coach Luis Aragones against Thierry Henry has angered the Arsenal star #39;s teammates, who have called for FIFA take action."
3,November Job Growth Unexpectedly Soft (Reuters),"Reuters - A surprisingly soft 112,000 new U.S.\jobs were created in November, the Labor Department said on\Friday, casting a shadow across an already downbeat holiday\sales season with consumers apparently worried by scarce work\and high oil prices."
3,Firm Guilty Of Declaring False Shelter,"A federal judge ruled yesterday that Long Term Capital Management, the giant investment fund that nearly imploded in 1998 and received a \$3."
2,Booze boost to Nascar,"Nascar will allow liquor companies as sponsors for its Nextel Cup and other stock-car racing next season, ending a 30-year ban and creating a new funding source for racing teams."
4,Microsoft Warns of Critical JPEG Flaw,"A security flaw in the way many Microsoft applications process JPEG images could allow an attacker to gain control over a computer running the software, Microsoft warned this week."
3,Global Markets: Europe Shares Fall,"European shares fell on Thursday, despite a boost for tech shares as Nokia upped its third quarter outlook as investors worried about global growth and headed into euro zone and US government bonds."
3,Chinese firm in trouble after losing \$550m in speculation,"A listed Chinese company that sources jet fuel is in deep trouble after losing \$550 million (R3.16 billion) in speculative oil trades, triggering concern over other China-linked stocks on the exchange."
3,AT T Posts \$7.1 Billion Loss on Writedown, WASHINGTON (Reuters) - AT T Corp. on Thursday reported a  \$7.1 billion third-quarter loss due to an \$11.4 billion  writedown of its assets after its retreat from consumer  services and other restructuring charges.
3,"Office Depot CEO, chairman resigns","Office Depot Inc., the second largest US office supply chain, said Monday Chairman and Chief Executive Officer Bruce Nelson has resigned and a search for his successor is underway."
2,Special to ESPN.com,"Would you have marveled at the sight of a Stanley Cup banner, slowly rising from the ice at the St. Pete Times Forum as the defending Stanley Cup champion Tampa Bay Lightning prepared to host the Philadelphia "
2,Arsenal #39;s Edu misses Panathinaikos clash,Brazilian midfielder Edu will miss Arsenal #39;s Champions League Group E match at home to Panathinaikos on Tuesday. Arsenal #39;s website said Edu was suffering from a calf problem sustained in Saturday #39;s 2-2 draw with Southampton.
1,US mulls new Darfur resolution,The United States said on Friday it is preparing a new UN resolution on Darfur and that US Secretary of State Colin Powell might address next week whether the violence in western Sudan constitutes genocide.
3,Brown-Forman: Family Trust Boosts Volume,Wine and spirits maker Brown-Forman Corp. said Friday that heavy trading volume of its Class B common shares was due to sales from a  quot;non-affiliate Brown family trust.
4,Nokia Widens Storage with SD Cards,"Timo Poikolainen, vice president of technology marketing at Nokia, said  quot;This is a natural step in our digital convergence strategy to adopt leading technologies to launch new, compelling mobile devices and services."
1,Corzine Says He'll Run for N.J. Governor (AP),"AP - Sen. Jon Corzine called New Jersey's 21 Democratic county chairmen on Wednesday, telling them that he will run for governor, several party sources said."
1,"Imperioli, de Matteo Win for 'Sopranos'","LOS ANGELES - Michael Imperioli and Drea de Matteo, who played a hard-luck mob couple whose relationship ended badly on the HBO drama ""The Sopranos,"" won drama series supporting actor and actress Emmys Sunday.    The stars of two departing series captured the comedy supporting actor and actress awards: David Hyde Pierce for ""Frasier,"" which ended its 11-year run, and Cynthia Nixon for ""Sex and the City,"" which wrapped a six-year run..."
2,Report: Mich. Police ID Two Men in Brawl (AP),"AP - Indiana Pacers guard Fred Jones and a brother of Detroit Pistons center Ben Wallace were identified by police as participants in last month's NBA brawl, the Detroit Free Press reported Saturday."
3,Dutch candour,Rijkman Groenink has learnt the hard way. The ABN Amro chief executive admits frankly that his  quot;inexperience as a leader quot; lay behind over-ambition and mistakes when he took over at the Dutch bank 4years ago.
1,Agency OK's plan to monitor Iran's nuclear programs,VIENNA -- The UN nuclear agency agreed yesterday on a plan for policing Iran's nuclear programs designed to avoid a showdown at the United Nations.
1,Car Bomb Near Fallujah Kills 7 Marines,"BAGHDAD, Iraq - A massive car bomb exploded Monday on the outskirts of Fallujah, killing seven U.S. Marines and wounding several others, a U.S..."
1,"Five Killed, 30 Hurt in Kashmir Car Explosion"," SRINAGAR, India (Reuters) - A suicide bomber rammed a car  packed with explosives into an army convoy in Indian Kashmir on  Saturday, killing four soldiers and a civilian and wounding 30  more, police said."
4,Clueless about networking? Click here,&lt;strong&gt;Site Offer&lt;/strong&gt; 30 off 'First-Step' guides
3,Aussie wealth exceeds \$5 trillion,"It appears Australians have never been wealthier as total private sector wealth now exceeds \$5 trillion. Officially, private sector wealth is estimated at \$5,013 billion, which is up 18 per cent in the past year."
4,Capsule from Genesis Space Probe Crashes in Utah Desert,Scientists with the US space agency NASA have begun investigating the crash landing Wednesday of the Genesis space capsule in Utah.
4,Veritas buys KVault Software in \$225M deal,Storage and backup application vendor Veritas Software Corp. said today that it is acquiring e-mail archiving vendor KVault Software Ltd. in a deal expected to wrap up next month.
1,Ukraine Election To Go To Second Round,31 October 2004 -- Exit polls show that Prime Minister Viktor Yanukovich and challenger Viktor Yushchenko finished on top in Ukraine #39;s presidential election today and will face each other in a run-off next month.
2,Scoring leaders,"THE GIRLS Following are the leading scorers in EMass. Information is supplied by league representatives. PLAYER G A Pts 1. J. Vickers, Norwell 32 14 46 2. J. Leaverton, Feehan 26 13 39 3. B. Hogan, Bp. Feehan 26 12 38 3. J. Powers, Andover 24 14 38 5. M. Sheehan, Belmont 21 16 37 5. S. Leonard, Rockland 20 ..."
3,"Stocks Tumble, Greenspan Jolts Investors"," NEW YORK (Reuters) - U.S. stocks fell sharply on Friday as  investors were jolted by a more than \$2 increase in oil prices,  while Federal Reserve Chairman Alan Greenspan gave a stark  reminder that interest rates were bound to go higher and warned  the appetite for the dollar would dwindle."
3,Northwest Air Says Cancels New Ticket Fee," SAN FRANCISCO (Reuters) - Northwest Airlines Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NWAC.O target=/stocks/quickinfo/fullquote""&gt;NWAC.O&lt;/A&gt;  said on Thursday it canceled a new fee it charged travel  agencies for a round-trip domestic ticket booked through global  distribution systems, effective immediately."
2,PGA-Europe Aims to Close Comfortable Ryder Victory," BLOOMFIELD HILLS, Michigan (Reuters) - Unless golf history  is made, Europe will comfortably retain the Ryder Cup on Sunday  against a U.S. team which has been in disarray for the first  two days."
1,Dollar replaced by  #39;monopoly money #39; in Cuba,"HAVANA : The US dollar disappeared from stores, hotels and restaurants in Cuba in what communist leader Fidel Castro has called a move to counter US attempts to stifle the island #39;s economy."
1,Howard tipped to finally call Australian elections this weekend (AFP),"AFP - Australian Prime Minister John Howard is widely expected to announce an election date this weekend, setting off a tight race between his conservative coalition and a resurgent Labor Party."
1,Dozens killed in Chinese mine blast,"At least 33 miners have been killed in a coal mine blast in central China, officials said on Friday. Thursday #39;s accident at the Xinsheng coal mine in the central province of Henan also left six people injured."
4,Microsoft Pays \$536 Million in Antitrust Complaints,Novell agrees to pull out of a European Union lawsuit but says it will press for another settlement for damage to its WordPerfect software business.
2,Jury Selection Begins in Kobe Bryant Rape Case (Reuters),Reuters - Hundreds of prospective jurors in\the high-profile Kobe Bryant rape case turned up on Friday for\jury selection in a trial of the star athlete that lawyers said\is shaping up to be full of rancor.
2,Browsing the James 'bible',"Manny Ramirez, who enters the 2005 season with 390 career home runs, has a 92 percent chance of joining the 500-home run club and a 44 percent chance of hitting 600, according to career assessments published in the  quot;2005 Bill James Handbook, quot; written by the statistical analyst whose stature in the game has not suffered by the Red Sox winning ..."
2,Red Sox Take Notice After Yanks Meet Martnez,"The Red Sox' president, Larry Lucchino, and general manager, Theo Epstein, flew to Florida to meet with Pedro Martnez and one of his agents."
3,Reuters Up on Report Instinet Up for Sale (Reuters),"Reuters - Shares in global news and information\provider Reuters Group Plc rose to their highest level since\April after a report Thursday that the firm may sell its U.S.\electronic trading subsidiary, dealers said."
4,"In Britain, no more hiding behind The Times","LONDON For a newspaper nicknamed  quot;The Thunderer, quot; the move was disclosed sotto voce: The Times of London, for more than two centuries the confident voice of the English establishment, is going fully tabloid as of Monday, dropping a broadsheet version that "
2,School #39;s 151-win streak ends,They did what no high school football team in the last 12 years had been able to do. It was the little-known Bellevue (Wash.) Wolverines that ended the greatest streak in high school sports 
4,SingTel signs deal with Samsung Networks to tap S. Korean market,"SINGAPORE : SingTel has teamed up with the South Korean conglomerate, Samsung, to tap the Korean market. Both companies have signed an agreement to distribute Internet Protocol for Virtual Private Networks services in Korea."
2,LJUBICIC EDGES THROUGH,"Croatian Ivan Ljubicic rifled down 27 aces as he progressed to the semi-final of the Madrid Masters, by beating seventh seed Joaquin Johansson by two sets to one on Friday."
2,This Date in Baseball (AP),"AP - 1908  #151; In a crucial game with the Chicago Cubs, Fred Merkle of the New York Giants failed to touch second base as the apparent winning run crossed home plate. This resulted in a great dispute and the game was eventually declared a tie and played over on Oct. 8 after the Cubs and Giants ended the season in a tie."
4,Is US Wireless Industry Catching Up on 3G?,SAN FRANCISCOWireless software developers and content producers attending the CTIA Wireless show here say the United States is on the verge of catching up with Europe and Japan in the deployment of the latest wireless technology and content.
1,"Police, Protection and Justice Key for N.Irish Talks","In 1973, Catholic guerrilla Gerry Kelly was part of a Northern Irish republican bombing team who attacked London #39;s Old Bailey courthouse."
3,SEC details Bleidt's alleged scheme,"Bradford C. Bleidt, the investment adviser and radio entrepreneur accused of stealing as much as \$20 million from clients over two decades, hid his activities from regulators by keeping two sets of books: one for investors whose funds were put into legitimate accounts, and a secret second set that kept track of money he stole from investors and put in ..."
2,"Cavaliers 92, Grizzlies 86","LeBron James punctuated a 31-point performance with a slam in the closing seconds and finished with eight assists and seven steals, leading the Cleveland Cavaliers to a 92-86 victory over the Memphis Grizzlies on Monday night."
3,Fannie Mae Goes Along to Get Along,"By agreeing to its regulator #39;s demands, the mortgage titan has largely defanged its critics and distanced itself from scandal."
3,Ex-Boeing Exec Sentenced on Conspiracy," ALEXANDRIA, Va. (Reuters) - The former No. 2 weapons buyer  for the U.S. Air Force, Darleen Druyun, was sentenced on Friday  to nine months in prison for negotiating a \$250,000 job with  Boeing Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/A&gt; while still overseeing billions of dollars of  its business with the military."
3,Asian Stocks Rise on U.S. Tech Advances (Reuters),"Reuters - Investors bought shares in Asian\exporters and electronics firms such as Fujitsu Ltd. on\Tuesday, buoyed by a favorable outlook from U.S. technology\bellwethers and a slide in oil prices."
1,Backup Voting System Woes May Loom Anew,"WASHINGTON - Call it the law of unintended consequences. A new national backup system meant to ensure that millions of eligible voters are not mistakenly turned away from the polls this year, as happened in 2000, could wind up causing Election Day problems as infamous as Florida's hanging chads..."
4,"Microsoft, Sun Want To Hold Sway Over Wall Street (Investor's Business Daily)",Investor's Business Daily - That's the lesson Microsoft and Sun Microsystems are about to learn as they take on Linux -- and each other -- in dueling efforts to woo Wall Street techies.
1, #39;Cheated #39; on the home front,"AS Coalition strategists enjoyed a cold beer and the warm glow of a fourth term on Saturday night, the  quot;spin quot; over the election result had already begun -- it was about more than just interest rates."
1,Turkish PM says Ankara #39;s EU drive to dominate Germany talks,"ANKARA, Oct 2 (AFP) - Turkish Prime Minister Recep Tayyip Erdogan said Saturday that his country #39;s drive to join the European Union will dominate his talks with German Chancellor Gerhard Schroeder during a brief visit to Berlin."
4,Nasscom urges WB to boost infrastructure,"West Bengal government should give more emphasis to infrastructure development by building more roads, rapid transit and communication systems for providing a conducive environment to the information technology sector, Nasscom president Kiran Karnik said "
1,Karzai sworn in as Afghan president (AFP),"AFP - Hamid Karzai was sworn in as Afghanistan's first democratically elected president at a ceremony in the capital Kabul, witnesses said."
2,Wonderful news: Malcolm Wilson is delighted with the new &lt;b&gt;...&lt;/b&gt;,Ford yesterday announced a new four-year deal with the Dovenby outfit to keep the car maker a leading contender in the World Rally Championship.
1,Peace talks for Sudan's Darfur halted again as deadlock continues (AFP),"AFP - Peace talks between the Sudanese government and Darfur rebel leaders broke up in deadlock once again, barely 10 minutes after delegates returned to the table following a three-day pause."
3,Airline Industry Seen Losing Up to \$4 Bln in 2004,"The global airline industry stands to incur losses of between \$3 billion and \$4 billion this year as surging oil prices wipe out any hope of profit created by rising passenger traffic, the International Air Transport Association said "
3,"Update 5: Oil Prices Slide, Despite Iraq Export Drop",Oil prices fell for a fifth consecutive day Thursday despite a sharp drop in Iraqi exports after pipelines were sabotaged - evidence that the bull market may have lost some steam.
1,Hoon wavers on Black Watch Christmas return,"Geoff Hoon, the Defence Secretary, appeared to back off last night from Tony Blair #39;s promise to Parliament that a Black Watch battle group being redeployed to help US Marines near Baghdad will be home by Christmas."
4,Microsoft Lets the Digital Media Play,"Portable Media Center devices, MSN Music store, and Windows Media Player 10 launched."
3,Checking out,"or whatever amount for which it is written. Under the Check Clearing for the 21st Century Act, commonly known "
3,"Caterpillar, UAW Resume Contract Talks","Heavy equipment maker Caterpillar Inc. (CAT.N: Quote, Profile, Research) came away empty-handed on Thursday after meeting face-to-face with the United Auto Workers for the first time since workers rejected a company offer in August."
2,Karimi named AFC Player of the Year,"Iranian striker Ali Karimi was named 2004 Asian Player of the Year on Wednesday at the Asian Football Confederation awards in Kuala Lumpur, Malaysia."
1,Zarqawi Group Threatens to Kill Hostages,"The Arab television station Al-Jazeera has broadcast a videotape purportedly showing a British and two American hostages being held in Iraq by a militant group led by a suspected ally of the al-Qaida terror network, Abu Musab al-Zarqawi."
3,"Tech strength, drop in oil prices spark Wall Street rally","NEW YORK : US stocks resumed their rally on Thursday, getting a lift from a sharp drop in crude oil prices and bullish broker comments on the tech sector."
2,Whipper can crack it in Mile,"There is a sense in which 99 of the runners at the Breeders #39; Cup tonight are visitors. The course has never staged this meeting before - in fact, it is less than a decade since they dug Lone Star Park #39;s foundations "
2,NL Wrap: Cubs Maintain Wild-Card Lead with Win," NEW YORK (Reuters) - Derrek Lee's 10th-inning single scored  Mark Grudzielanek with the winning run, clinching the red-hot  Chicago Cubs a 2-1 victory over the host New York Mets in the  National League Friday."
1,Zee takes cricket TV rights fight to Supreme Court (Reuters),"Reuters - A row over Indian TV rights, which threatens a test series next month with world champion Australia, is heading back to court after jilted broadcaster Zee Telefilms filed a petition in the Supreme Court on Wednesday."
2,"Kuerten, Grosjean Drop Paris Masters (AP)",AP - Three-time French Open champion Gustavo Kuerten and Sebastien Grosjean pulled out of the Paris Masters with injuries Tuesday.
3,expressway to neutrality,WASHINGTON (CBS.MW) - The slew of speeches in the past week by Fed officials have cemented views that the Federal Open Market Committee will raise rates on Sept.
3,Amgen 3Q Profit Falls on Acquisition,"Amgen Inc., the country #39;s largest biotechnology company, said Wednesday that third-quarter profit fell sharply because of charges related to the acquisition of Tularik Inc."
1,Beckham seals victory over Wales,David Beckham's spectacular strike seals a comfortable 2-0 victory for England at Old Trafford.
2,NBC finishes Summer Games like a champ,"After a disastrous performance in Sydney, NBC proved its Olympic mettle with multi-network, vastly expanded coverage that both did better and was better."
3,New Law Could Sink Check Writers,ATLANTA -- New federal laws take effect Thursday that could dramatically shorten the time it takes for a check to clear the bank because the information will now be transmitted electronically.
2,Choose a topic from the pull-down menu:,Swedens Henrik Stenson returned to the fray in The Heritage at Woburn Golf and Country Club taking the third round lead with a five under par 67.
3,World Bank Says Improving Climate for Investments Improves Lives &lt;b&gt;...&lt;/b&gt;,"The World Bank says nearly half the world #39;s population lives on less than \$2 a day. In its annual World Development Report, which draws upon surveys of 30,000 firms in more than 50 developing countries, the "
4,US takes aim at e-mail spammers,"FTC says tracking them down won #39;t be cheap; rewards of up to \$250,000 needed, commission says. WASHINGTON (Reuters) - Members of Congress have backed a program encouraging  quot;bounty hunters quot; to track down e-mail spammers."
2,Tim Duncan and Spurs torch Kicks 99-81,"Tim Duncan had 17 points and 10 rebounds, helping the San Antonio Spurs to a 99-81 victory over the New York Kicks. This was the Spurs fourth straight win this season."
4,Creative declares 'war' on Apple's iPod,MP3 player firm commits \$100m to out-spend rivals' ad campaigns
3,Miners Help European Stocks Turn Around," PARIS (Reuters) - Basic producers helped European shares  turn positive on Friday, but telecoms firm Cable   Wireless  bucked the firmer trend after unveiling a hefty investment and  volatile oil prices kept investors cautious."
1,Hunt for Balkan war criminals  #39;likely to fail #39;,British defence officials conceded yesterday that military action to bring Serb and Croat war crimes suspects to trial would probably fail because of the sophisticated support network surrounding them.
2,Nixon is still in Garciaparra's corner,"Among other things left behind by Nomar Garciaparra is his summer baseball camp at Stonehill College, but another member of the Red Sox already has plans to take over next year."
4,Adobe releases hobbyist Photoshop package,"Photoshop Elements 3.0 enhances tools for touching up photos, including the ""healing brush."""
1,Three Beheaded Bodies Found in Iraq,"BAGHDAD, Iraq Sept. 15, 2004 - Security forces discovered three beheaded bodies Wednesday on a road north of Baghdad, and a car bomb exploded in a town south of the capital, killing two people amid a surge "
4,"SBC to Combine E-Mail, Voicemail and Faxes","DALLAS (AP) -- It's what executives of SBC Communications Inc. (SBC) call their vision for the future: combining voicemail, e-mail and incoming fax messages in one system that can be accessed on the Web or on the phone..."
4,Oracle Uses Xserve RAID,"Ina Fried reports for cnet News.com,  #147;Apple Computer #146;s rack-mounted storage system received a vote of confidence Monday, with database giant Oracle endorsing the Xserve RAID as part of an initiative to cut storage costs  #133; Additionally, Oracle is using the Xserve RAID in its own technology department to store e-mail, voice mail and calendar information  #133; Meanwhile, Apple also said Oracle is moving ahead with previously announced plans to offer its 10g software for the Mac sometime before the end of the year. #148; Dec 07"
3,Judge Strikes Down Campaign Finance Rules,"WASHINGTON Sept. 20, 2004 - A judge has struck down several government rules on campaign fund raising, ordering tougher restrictions on big political money in the long term while creating uncertainty about "
4,Prescription drug shipments to be tagged electronically,WASHINGTON - Three large drug manufacturers in the United States say they plan to add radio transmitter tags to bottles of pills to prevent counterfeiting and theft.
1,Gunman kills Sri Lankan judge,"A Sri Lankan high court judge and his bodyguard are shot dead in the capital, Colombo, police say."
4,Geminid Meteor Shower Could Be Spectacular,DENVER -- Coloradans willing to brave the nighttime cold and get away from the lights of the city could be in for a spectacular show Monday night.
3,U.S. to File WTO Case Against Airbus Subsidies," WASHINGTON (Reuters) - The United States said it will file  on Wednesday a World Trade Organization complaint over what it  called ""unfair"" European subsidies to aircraft manufacturer  Airbus, the European rival of U.S.-based Boeing."
1,Britain arrests 8 suspects linked to US terror alert,Accused of conspiring to commit murder. Alleged Al-Qa #39;ida operative charged with possessing plans of US financial institutions ...
2,Tourists hoping to surprise Aussies at home,PAKISTAN cricket coach Bob Woolmer is hoping his new look team can catch Australia by surprise when their three Test series starts next month.
3,Halliburton Unit Gets a Positive Review From Pentagon,"The giant oil services company announced that a Pentagon review found that its purchasing-system practices ""are effective and efficient and provide adequate protection of the Government's interest."""
4,The talk always comes back to sex,"Things start out simply enough for the award-winning geneticist and researcher. But then, after only a minute or two on some ordinary small-talk topic, like, say, the rate of molecular evolution of the seminal "
4,A Look at the Toys of Christmas (Near) Future,"As computers and hand-held electronic gadgets eat into sales, this holiday season promises to be an especially competitive one for toymakers."
1,Hezbollah claims to send its first reconnaissance drone over &lt;b&gt;...&lt;/b&gt;,Hezbollah sent a reconnaissance drone into Israeli territory over northern Jewish settlements Sunday in the first hostile aerial incursion from Lebanon since a hang glider attack 17 years ago killed six soldiers.
2,Five more suspended by weightlifting body,"ATHENS -- Weightlifting #39;s aggressive pursuit of drug cheaters will continue even if it jeopardizes its future in the Olympics, its top official said yesterday after six more positive doping cases in what is again becoming the Games #39; dirtiest sport. Five ..."
1,Judge Stops Partial-Birth Abortion Ban,"NEW YORK - In a highly anticipated ruling, a federal judge found the Partial-Birth Abortion Ban Act unconstitutional Thursday because it does not include a health exception.    U.S..."
2,Terps #39; speed overwhelms Memphis,The 13th-ranked Terps ran No.25 Memphis into submission 84-61 in the Basketball Hall of Fame Tip-Off Classic at Springfield Civic Center.
1,Arafat Officially Announced Dead -Al Jazeera," PARIS (Reuters) - Palestinian President Yasser Arafat has  been officially announced dead in a Paris military hospital,  Arab broadcaster Al Jazeera said on Thursday.  "
2,Defense can learn from poor 1st half,"CHAMPAIGN, Ill. -- Here it was, just moments after Purdue #39;s skittish, too-close-for-comfort 38-30 victory over Illinois, and coach Joe Tiller and defensive coordinator Brock Spack were standing outside the visitor #39;s locker room and smiling."
4,Games People Played,"Atari addicts young and old attend the seventh annual Classic Gaming Expo, getting a rare chance to mingle with their favorite game designers and stock up on rare collectibles. Chris Kohler reports from San Jose, California."
2,Perth Selected to Host Australia #39;s New Super 14 Rugby Team,The Australian Rugby Union chose Perth over Melbourne to host the country #39;s fourth rugby union franchise when the annual Super 12 competition expands to 14 teams from 2006.
1,Hostages Honored by Afghans as UN Urges Full Probe,"Afghanistan #39;s former king honored Thursday UN workers held hostage for nearly a month after helping run the country #39;s first free elections, while the United Nations urged a full investigation of the kidnapping."
4,Ex-NASA worker pleads not guilty,A former NASA inspector pleaded not guilty this morning to falsifying safety checks on highly critical parts of shuttle Discovery.
1,Intense talks on NI power-sharing,Two key meetings are set to take place as efforts intensify to restore power-sharing in Northern Ireland.
4,Film Trade Group Files Anti-Piracy Suits,"LOS ANGELES Nov 17, 2004 - Following the lead of record companies who curtailed rampant Internet piracy by targeting even small-time file swappers, Hollywood studios have launched a first wave of lawsuits against people who allegedly downloaded recent "
1,"Bush Defends Iraq Invasion, US Action on Threats (Update1)","President George W. Bush, confronted by antiwar protesters in Canada, defended his decision to invade Iraq and said the US would always act against threats even if opposed by other nations."
2,Saints show Redknapp the reality,HARRY Redknapp admitted he might as well have been reading a detailed job description as he watched his new charges at Southampton blow a two-goal lead against Middlesbrough.
4,Oracle Provides Details On E-Business Suite Release,Version 11i.10 will focus on industry-specific capabilities and will add new software for procurement management. By Laurie Sullivan.
2,Tennis: Serena Williams Reaches Finals of China Open,"Top seed Serena Williams of the United States has powered her way into the finals of the China Open tennis tournament in Beijing with a straight sets (6-2, 6-3) victory over fourth-seeded Vera Zvonareva of Russia."
1,US and EU hail Ukrainian reforms,The US and the EU welcome reforms approved by Ukraine's parliament which pave the way for a new election
2,"Levet, Jimenez Share Lead at BMW Open (AP)","AP - Thomas Levet shot a 9-under-par 63 Saturday and shared the third-round lead with Miguel Angel Jimenez at the BMW International Open, where a half-dozen players are vying for European Ryder Cup berths."
2,"In Game 2, It #39;s Bloopers: The Sequel","At the rate the Boston Red Sox are going, they will soon be selling their World Series highlight film, which should be quite a bargain, considering it can double as a bloopers video."
4,Magnetic sharks add bite to compass theory,"Marine biologists say they have obtained the first proof that sharks can spot changes in magnetic fields, boosting evidence that the fish have an internal compass to guide them as well as a phenomenal sense of smell."
4,Bush #39;s NASA directive clouds other missions,"NASA #39;s plans to send robots and people to the moon and Mars threaten long-planned science missions, a national science panel warns."
4,Human Activity Tied to Deadly Heat Waves,"While human activity probably isn #39;t directly responsible for the 2003 heat wave that caused thousands of deaths in Europe, British researchers say human influence on the "
3,Air China raises \$1.07bn in IPO,"Air China, the biggest airline in China, raised \$1.07bn (558m), after pricing its flotation near the top of its range, sources said."
3,EU wants WTO talks on Boeing-Airbus,"BRUSSELS: The European Union asked the US government on Friday to hold talks at the WTO on a trade row involving aviation giants Boeing and Airbus at the end of this month, an official said."
3,Intel Warning Counters Jobs Data Hopes, LONDON (Reuters) - Speculation that August's U.S. jobs  report could surprise on the upside has lent sagging global  stock markets some support this week and dampened buoyant bond  markets.
2,Mickelson Accepts Role as Ryder Cup Cheerleader," BLOOMFIELD HILLS, Michigan (Reuters) - Masters champion  Phil Mickelson played the role of Ryder Cup cheerleader on  Saturday as his U.S. team mates began to repair the damage of  an opening day meltdown."
3,A Lazard Feud Over an Offering Spills Into View,The bitter battle within Lazard over a proposed initial public offering reached a turning point yesterday as the firm #39;s chairman gave his consent with one colossal 
1,More BA flights cancelled,British Airways passengers at Heathrow Airport have suffered further travel disruption with two more flights cancelled due to  quot;technical quot; problems.
1,Powell: Worsening insurgency makes election difficult in Iraq,"US Secretary of State Colin Powell said Sunday that the escalating insurgency in Iraq could make the organizing of election in the country difficult, while atleast 16 people were killed in rebel attacks in Iraq."
1,Seven Dead in Riot,Thousands of police patrolled a tense town today after street fights between members of the countrys main ethnic group and a Muslim minority left seven people dead and 42 injured.
3,Greenspan upbeat on oil spike,"The world will be living with volatile oil prices for years to come, but this year #39;s price spike should not be serious enough to push the country into a recession, Federal Reserve Chairman Alan Greenspan said on Friday."
3,Van Der Moolen Specialists CEO Retires,Dutch investment firm Van der Moolen Holding NV on Friday said James P. Cleaver Jr. will retire as chairman and chief executive of Van der Moolen Specialists USA LLC at the end of the month.
3,Stocks Set to Open Lower as Oil Rises, NEW YORK (Reuters) - U.S. stocks are set to open lower on  Monday with oil prices climbing higher and Wall Street on edge  as the Republican National Convention gets underway in New York  City amid heightened security concerns.
3,USAir Asks to Skip Pension Payment," ALEXANDRIA, Va. (Reuters) - US Airways Group Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=UAIR.O target=/stocks/quickinfo/fullquote""&gt;UAIR.O&lt;/A&gt;,  trying to raise money and avoid liquidation, on Monday asked a  judge for permission to skip a big pension payment due this  week, in its first move since filing for protection against  creditors over the weekend."
2,"No. 9 North Carolina 91, No. 8 Kentucky 78","North Carolina finally beat Kentucky again, thanks to Rashad McCants and Sean May. Jawad Williams helped a bunch, too. McCants scored 28 points, May had 14 points and 19 rebounds and Williams tipped in a miss "
1,Attorney Says Heels May Hurt Sobriety Test,"DURHAM, N.C. - Attorney Bill Thomas may get a lot more business from female motorists thanks to a novel defense strategy: High heels can help beat a DWI rap..."
2,Callaghan back on Tufts soccer field,"After missing the first four games of the season with a hamstring injury, Northborough's Sarah Callaghan has returned to the Tufts University women's soccer team."
1,Ex-OAS head arrested,The scandal-hit former head of the Organisation of American States is arrested in his native Costa Rica.
1,"France accepts Iraqi conference will be governments only, easing &lt;b&gt;...&lt;/b&gt;","In a quiet retreat, France on Monday eased off its call to include Iraqi groups that renounce violence in an international conference next month on ways to pacify their war-ravaged country."
2,Bosh takes it to KG in Raptors win,"TORONTO (CP) - It was certainly an unlikely ending to the Toronto Raptors #39; seven-game losing streak, a 96-90 win Wednesday night over the Minnesota Timberwolves in a heated affair."
4,Stripped down Longhorn still offers gems,"Even though Microsofts much-anticipated Longhorn has been stripped of its unified file system and some of its other key Longhorn technologies will be available for Windows XP and Windows Server 2003, the next Windows release will still be worth the upgrade, according to Microsoft."
4,Walmart.com follows Amazon with outages,"Company provides few details on outage, which came two days after online retail giant Amazon.com Inc.'s Web site faced significant performance problems."
4,Internet #39;s .Net Goes Out For Bid,"With management responsibilities of the .net domain soon to be up for grabs, several groups are positioning themselves to snatch the domain from its current steward, VeriSign Inc."
2,UPDATE 1-Sri Lanka #39;s Jayasuriya foils Pakistan in final,Sanath Jayasuriya took five for 17 to lead Sri Lanka to an emphatic 119-run win the triangular tournament final on Saturday and keep Pakistan waiting for their first one-day title at home.
3,US economic outlook depends on where you stand (AFP),"AFP - The best of times, or the worst of times. The US economy is the strongest in years, or is mired in the deepest employment crisis in decades."
2,NHL union head: Season in doubt,"NHL union head Bob Goodenow said Tuesday that locked-out players remain unified and that the season is in serious jeopardy. Im hopeful that there will be a season, but "
4,Spammer Convicted to Nine Years in Prison,"Spammer Convicted to Nine Years in Prison\\Yesterday the first two spammers ever were convicted of a felony for sending fraudulent unsolicited commercial e-mail - spam. Jeremy Jaynes and Jessica DeGroot, a brother and sister team, were convicted in a Virginia court Wednesday of sending AOL users millions of unsolicited commercial ..."
4,SBC Selects Alcatel as Primary Supplier for Project Lightspeed in &lt;b&gt;...&lt;/b&gt;,"PARIS, October 20 /PRNewswire-FirstCall/ -- SBC Communications announced today that it has selected Alcatel (PARIS: CGEP.PA and NYSE: ALA) as its primary network infrastructure and services supplier in a deal that is estimated to be worth USD 1.7 billion "
1,China Appeals to N. Korea for Nuke Talks (AP),"AP - China appealed to North Korea on Tuesday to join working meetings before a new round of six-party talks on dismantling its nuclear program, despite the North's declaration that it saw no point in attending."
